,game id,review text,positive
248,381210,Mmm im not sure about this game anymore TBH,0
249,381210,"pretty cringe but ok ""HES TUNNELING MEEEEE""",1
250,381210,"A phenomenal game, love the direction the game is heading!",1
251,381210,"Dead by Daylight is a great game if you want some adrenaline. You’ll be sitting there and all of a sudden, the killer is coming at you and you have half a second to decide what to do. If you like to think fast, this game is for you. The graphics in the game is also pretty decent.",1
252,381210,game still kinda sucks. its not bad if you play with friends but its not a game you can play for hours on end for days on end. the updates have made it more enjoyable to play but i still stand by what i said as far as how you start with a fresh account. kinda wish there was a phase where characters had preset builds you can use to earn up to idk 500k bps so that when you start upgrading a character it wont feel like dogshit otherwise new players will have to grind around 50 hours or so before you can get some good perks/builds going.,0
253,381210,I hope we can play as randomly as survivor or killer with friends and random,1
254,381210,"Right now there is something wierd happening with servers , Hits are longer - they hit nothing yet you get injured , or my favorite after vault animation getting hit even few m away from it.
Same on Killer side well - i can now hit longer lunges , downing someone 50/50 it teleports them away from were they got hit , especially when downing with Victor some wierd stuff happen.

They are worse since Twins got released : 
-No more free stuff for login in you have to get on social media , specific streams , other things to get keys for limited skins , charms. And some keys are limited for few people.
-Fixing harmless bugs that make the game better.",0
255,381210,"yeah
",1
256,381210,This game is so much fun! It's a great game to play in solo queues as well as with a group of friends.,1
257,381210,yes,1
258,381210,"A fun and sometimes breath stopping game! 
Just wish there were less camper killers in the lower levels :)",1
259,381210,scary and exciting,1
260,381210,"....
good game",1
261,381210,micheal mierse,1
262,381210,video game,1
263,381210,"Imagine hyping up a new DLC with iconic characters as well as an amazing new map, just to disable it on launch, have the cosmetics look terrible (Claires face lol) and have various game breaking bugs and making the console version unplayable, then releasing a patch which literally removes none of the game breaking bugs, but instead removes the ability for players to mix and match cosmetics which they paid for. Bruh, you literally hate your community lol",0
264,381210,its bad,0
265,381210,The most toxic game i have ever played 10/10,1
266,381210,Full Of Campers And Toxic Cucks Stick To Minecraft,0
267,381210,I like murder,1
268,381210,This game is very relaxing ngl,1
269,381210,DC penalties are off hehe,1
270,381210,Good game,1
271,381210,good game,1
272,381210,THRILLING,1
273,381210,branden forced me to buy it,1
274,381210,Dbd is a great and balanced game without any bugs,1
275,381210,Super fun to play with others!,1
276,381210,Basically Horror Hide and Seek. >.>,1
277,381210,"After being unsuccessful in convincing one of my friends to like this game, or even just play it for more than 5 hours at all, I concluded that the biggest problem I have with this game is the fact that it's one of the least beginner-friendly games I have ever seen. Allow me to demonstrate.

The core mechanics of this game are pretty straightforward, not much to comment on that. You don't need a deep understanding of the game to have fun in the ranks 20-15, but once you pass that threshold, you're going to be overwhelmed, not just as a survivor, but also as a killer. As a survivor, you're tasked with wasting the killer's time. You do this by looping, a technique that takes a very long time to master. You need to understand different types of structures on the maps, learn the layouts, what's an unsafe loop, and more. I'd say the average survivor will only learn this stuff beyond 300 hours of game play. That is wrong. On top of this, it's advisable that you become familiar with all of the killers' powers and add-ons, in order to counter them more efficiently. Good luck with that.

The killer side is just as interesting. You might enjoy the first 5 games you play, but as soon as you go down in ranks, you're going to be faced with the failure that is the matchmaking system, a problem that has persisted since.. forever. I can't name a single new killer player that likes to go against red ranks in his first few games. You're straight up not going to have a good time, nor learn anything. Some people might say"" just deal with it, it's a learning experience"". It really isn't. What's there to learn from being bullied by the survivors. This almighty killer figure that supposedly poses a threat is reduced to nothing but a laughing stock. That person is most likely never going to play killer ever again. Oh yeah, as if there wasn't a shortage of killer players already.

I could also go into detail as to why progressing in this game is such a headache, obtaining the perks you like on the characters of your choosing requiring hundreds of hours of grinding, or taking just as long to unlock survivors and killers with shards if you refuse to pay with real money (as you go, you'll notice that this game REALLY wants you to pay for stuff with real money), but many people here have done it already. Same with the endless bugs. Each patch brings more bugs and glitches than it actually fixes.

Part of me still really enjoys this game and wants to see it do well, but in its current state, I have no choice but not to recommend it to anyone.",0
278,381210,This game sucks,0
279,381210,decent,1
280,381210,"I just can not of any good will recommend this game anymore.

At least for new players as the time to get what you need will be in the 600 hours+ range.

As for the game itself, it is great, IF it works. (Which whenever new DLC comes out, is never for like 1+ months.)

As for why the shallow review well, why add more if I can't recommend it to new players? Which is the point of reviews.",0
281,381210,This game is unbalanced trash,0
282,381210,Media hora buscando partida: El Juego,1
283,381210,"I hate this game with all the passion left in my soul, there are way to many bugs at the current state of the game to just ""ignore"", keys are still busted, exhaustion perks are still busted, NOED is still scummy, and yet i play it everyday.",1
284,381210,the devs hate this game dont play it,0
285,381210,"Extreme toxicity from red ranks while you are still a new Killer, Can't run strong builds because they harass you for it after but they can use whatever they like. Constant bullying, Only a few good people left on here but mostly its full of toxic Red ranks. Que times are too long. probably because most killers quit from all toxic survivors in the game. So if you want to be a dick and have it easy buy the game for the survivor role but can't recommend killer as much until you get a meta build that will just get you bullied anyway because survivors have thier own made up rules on what is okay for a killer to use.",0
286,381210,"When the killer is sus!


⠀⠀⠀⡯⡯⡾⠝⠘⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢊⠘⡮⣣⠪⠢⡑⡌
⠀⠀⠀⠟⠝⠈⠀⠀⠀⠡⠀⠠⢈⠠⢐⢠⢂⢔⣐⢄⡂⢔⠀⡁⢉⠸⢨⢑⠕⡌
⠀⠀⡀⠁⠀⠀⠀⡀⢂⠡⠈⡔⣕⢮⣳⢯⣿⣻⣟⣯⣯⢷⣫⣆⡂⠀⠀⢐⠑⡌
⢀⠠⠐⠈⠀⢀⢂⠢⡂⠕⡁⣝⢮⣳⢽⡽⣾⣻⣿⣯⡯⣟⣞⢾⢜⢆⠀⡀⠀⠪
⣬⠂⠀⠀⢀⢂⢪⠨⢂⠥⣺⡪⣗⢗⣽⢽⡯⣿⣽⣷⢿⡽⡾⡽⣝⢎⠀⠀⠀⢡
⣿⠀⠀⠀⢂⠢⢂⢥⢱⡹⣪⢞⡵⣻⡪⡯⡯⣟⡾⣿⣻⡽⣯⡻⣪⠧⠑⠀⠁⢐
⣿⠀⠀⠀⠢⢑⠠⠑⠕⡝⡎⡗⡝⡎⣞⢽⡹⣕⢯⢻⠹⡹⢚⠝⡷⡽⡨⠀⠀⢔
⣿⡯⠀⢈⠈⢄⠂⠂⠐⠀⠌⠠⢑⠱⡱⡱⡑⢔⠁⠀⡀⠐⠐⠐⡡⡹⣪⠀⠀⢘
⣿⣽⠀⡀⡊⠀⠐⠨⠈⡁⠂⢈⠠⡱⡽⣷⡑⠁⠠⠑⠀⢉⢇⣤⢘⣪⢽⠀⢌⢎
⣿⢾⠀⢌⠌⠀⡁⠢⠂⠐⡀⠀⢀⢳⢽⣽⡺⣨⢄⣑⢉⢃⢭⡲⣕⡭⣹⠠⢐⢗
⣿⡗⠀⠢⠡⡱⡸⣔⢵⢱⢸⠈⠀⡪⣳⣳⢹⢜⡵⣱⢱⡱⣳⡹⣵⣻⢔⢅⢬⡷
⣷⡇⡂⠡⡑⢕⢕⠕⡑⠡⢂⢊⢐⢕⡝⡮⡧⡳⣝⢴⡐⣁⠃⡫⡒⣕⢏⡮⣷⡟
⣷⣻⣅⠑⢌⠢⠁⢐⠠⠑⡐⠐⠌⡪⠮⡫⠪⡪⡪⣺⢸⠰⠡⠠⠐⢱⠨⡪⡪⡰
⣯⢷⣟⣇⡂⡂⡌⡀⠀⠁⡂⠅⠂⠀⡑⡄⢇⠇⢝⡨⡠⡁⢐⠠⢀⢪⡐⡜⡪⡊
⣿⢽⡾⢹⡄⠕⡅⢇⠂⠑⣴⡬⣬⣬⣆⢮⣦⣷⣵⣷⡗⢃⢮⠱⡸⢰⢱⢸⢨⢌
⣯⢯⣟⠸⣳⡅⠜⠔⡌⡐⠈⠻⠟⣿⢿⣿⣿⠿⡻⣃⠢⣱⡳⡱⡩⢢⠣⡃⠢⠁
⡯⣟⣞⡇⡿⣽⡪⡘⡰⠨⢐⢀⠢⢢⢄⢤⣰⠼⡾⢕⢕⡵⣝⠎⢌⢪⠪⡘⡌⠀
⡯⣳⠯⠚⢊⠡⡂⢂⠨⠊⠔⡑⠬⡸⣘⢬⢪⣪⡺⡼⣕⢯⢞⢕⢝⠎⢻⢼⣀⠀
⠁⡂⠔⡁⡢⠣⢀⠢⠀⠅⠱⡐⡱⡘⡔⡕⡕⣲⡹⣎⡮⡏⡑⢜⢼⡱⢩⣗⣯⣟
⢀⢂⢑⠀⡂⡃⠅⠊⢄⢑⠠⠑⢕⢕⢝⢮⢺⢕⢟⢮⢊⢢⢱⢄⠃⣇⣞⢞⣞⢾
⢀⠢⡑⡀⢂⢊⠠⠁⡂⡐⠀⠅⡈⠪⠪⠪⠣⠫⠑⡁⢔⠕⣜⣜⢦⡰⡎⡯⡾⡽",1
287,381210,"this game should pop up when you google ""self harm""",1
288,381210,"Y E S

Dead by Gay-light",1
289,381210,"Dead By Daylight was one of those games I saw people streaming for a long time and never understood it. Then at a whim I decided to pick it up about 2 years ago. Big Brain Move! It's a great PVP experience with great atmosphere and updates.

Things I like:
Characters are awesome and (somewhat) unique
Regular updates and patches, often not requiring paid DLC
Very friendly dev team
The King of asymmetrical gameplay 1v4
Lots of room for more killers and survivors
FANTASTIC game to stream

Things I don't like:
Some say the community is toxic...I say that's just the internet...but stop teabagging you jerks!
Often releases have new bugs that need to be fixed (they get fixed though)
Matchmaking needs work
Survivor has long queues and much harder to level characters compared to killer

Get it!",1
290,381210,cool sscary game,1
291,381210,"After almost 200 hours of game play i can say this game is really fun, I'd recommend getting it but there are people who ruin it by being toxic. Although don't let that ruin your fun game time as it can be really fun. You can earn every character over time apart from the licensed characters which is also really good!",1
292,381210,U should buy this game!! I'm recommended,1
293,381210,yo this shit sucks,0
294,381210,Just look at my profile pic Behaviour you can tell I want this even if I have to pay $100 for a FNAF DLC.,1
295,381210,"I love this game and all its players !
",1
296,381210,Wraith and ghost face make me want to cry.,1
297,381210,I played but I keep getting toxic killers that kill me. I've reported over 20 killers and still keep on getting que'd with them. Only if there was an elo factor.,0
298,381210,"⢸⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⡷⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠢⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠈⠑⢦⡀⠀⠀⠀⠀⠀Are you winning son?
⢸⠀⠀⠀⠀⢀⠖⠒⠒⠒⢤⠀⠀⠀⠀⠀⡇⠀ ⠀⠀⠀⠀⠙⢦⡀⠀⠀⠀⠀
⢸⠀⠀⣀⢤⣼⣀⡠⠤⠤⠼⠤⡄⠀⠀⡇⠀⠀ ⠀⠀⠀⠀⠀⠙⢄⠀⠀⠀⠀
⢸⠀⠀⠑⡤⠤⡒⠒⠒⡊⠙⡏⠀⢀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠑⠢⡄⠀
⢸⠀⠀⠀⠇⠀⣀⣀⣀⣀⢀⠧⠟⠁⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⡇⠀
⢸⠀⠀⠀⠸⣀⠀⠀⠈⢉⠟⠓⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠈⢱⡖⠋⠁⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢸
⢸⠀⠀⠀⠀⣠⢺⠧⢄⣀⠀⠀⣀⣀⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢸
⢸⠀⠀⠀⣠⠃⢸⠀⠀⠈⠉⡽⠿⠯⡆⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⣰⠁⠀⢸⠀⠀⠀⠀⠉⠉⠉⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢸
⢸⠀⠀⠣⠀⠀⢸⢄⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠀⢸⠀⢇⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠀⡌⠀⠈⡆⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⢠⠃⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⢸⠀⠀⠀⠁⠀⠀⠀⠀⠀⠀⠀⠷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸",1
299,381210,"its fun if you have friends that like you, I think.
",1
300,892970,"The game already feels complete in Early Access, I'm sure it's just going to get better. My friend group hardly ever completes games, we get bored fast and move on to the next. I'm proud to say that Valheim is one of the few we actually managed to stick to. It almost left a hole when we finished. I know early access is a big gamble, but I promise you won't be gambling with this. 

Also Bonemass can suck it.",1
301,892970,"This game is a lot of fun!!! 

It's great to play with a group of friends, and its easy to spend hours crafting, creating and exploring. I like some of the realistic components in it that you wouldn't find in other survival games, like dying of smoke inhalation if you don't build an adequate chimney or venting system. 

The only frustrating thing with this game that I have found is how slow the leveling system is, and the penalty for dying makes leveling much much harder and the penalties get steeper the higher your levels are. This can create a lot of frustration around level grinding since the higher level you are, the more time and exp it takes. Would like to see that a little more balanced.",1
302,892970,"Realy what is about content updates? 
Will you work on this game or do we have to wait until you've spent your money?

The game starts nice, great work for a 1Gb game, but thats it? 
Is this the end of your project?

I no we all realy hope that you start working on something new...",0
303,892970,"Good fun. Freakin' boars though... what's their deal with fire?

No clothes sailing! Reading comments demanding more content!",1
304,892970,Super fun and easy to learn hard to master,1
305,892970,"great game play, if ya into graphics this isnt for you",1
306,892970,"Help, I'm stuck.",1
307,892970,If its good now; Cant wait to see what they have In Store for future updates,1
308,892970,Fun berry collecting simulator 10/10 dentists recommend,1
309,892970,I have lost considerable hours to this game. May it take many more.,1
310,892970,i love it all.. only person going to get you killed more than anything is you.... the building aspects of the game is awesome some things still need a little twerking but its all good.. so get in there and become the viking you always wanted to be.....,1
311,892970,Bagus gamenyaaa,1
312,892970,"Great game to chill with friends, especially being early access.

We do have some little things that we didn't like -
Game crashed, only once though.
Skeleton spawned inside a rock. (once)
Can't place buildings (chest, workbench) on raft.
2nd ship has only 4 slot inventory. (haven't got larger ship if there is one)
Not being able to teleport with ore's, though that's friend's problem, i don't mind it.
After few hour playtime game gets laggy. (Personally on average i have 90~fps, after few hours(6+-) in few places it drops to 20-40 fps) After game restart it's fine.

So far 20 hours played and we got till 3rd boss out of 5.

EDIT: Game didn't save whole days progress, yeah... that ain't small PROBLEM",1
313,892970,"So far I have played for week and I like the game, it takes forever to level up and to craft, I hate dying and having to go retrieve my stuff of of were i died. I would love a save game feature. but the open world is cool and some of the boss's are nerve racking but wild to fight. The game is a little hard and is not easy but very enjoyable to explore and run around.",1
314,892970,need fast update,1
315,892970,"Great open world survival crafting game, very addictive!
Since it still in early access the game still need a lot of works to make it even better, stable and optimized.",1
316,892970,Vikings go brrrr,1
317,892970,Valheim is a great game.Even in its early access it offers a good amount of content and i am excited for its future,1
318,892970,everything,1
319,892970,really great game inna small sized file.,1
320,892970,"Incredible game, it is all I can say.",1
321,892970,"an amazing game
",1
322,892970,"theres no push to talk, im afraid a seven year old begging to use your boat to get his leather pants that he lost when he went into the plains with nothing... would break immersion.",1
323,892970,"I have wasted 19.3 hours of the last 2 days just playing Valheim.

Update:
Around 78 hours i found a glitch in the mountains that caused me to lose all my stuff meaning 78 hours down the drain causing me to lose all of my enthusiasm to play. ",1
324,892970,yæs,1
325,892970,"Nam nam nam!
",1
326,892970,very nice.,1
327,892970,buggy but good,1
328,892970,Its just a good game.  Finally something that is fun instead of just min/max everything.  pretty good for a pre release so far.,1
329,892970,One of the best games,1
330,892970,"better than rune 2

but i wish you didn't run like you have a bad poop coming.

**edit 6/23/2021**
i can't stop coming back to the game to see what new mods are coming out. have avoided playing due to trying not to burnout. will definitely return in a year or so to see what new content has been added.",1
331,892970,I get same feeling playing this game that I had as kid playing with Legos,1
332,892970,good music,1
333,892970,gud,1
334,892970,Really nice game to play with friends. Decent grind and well done for an early access game. Hope the devs keep up the good work and continue updating,1
335,892970,"One of the most enjoyable games I've had the opportunity of playing this year.
",1
336,892970,"I never review games, however, this was just too fun. Honestly, I would buy it for 40$, for sure worth it. It's probably the most complete early access I have ever seen, It could be pushed out as a complete game honestly, but it's early access, so when they finish the new zones and bosses, or when Hearth and Home comes out, you can bet I'll be back. Up to ten people can play too, though if you play with friends, I would recommend a dedicated server. All that you see advertised is in fact there, and more. It was a very honest game trailer. 9/10, maybe a 10/10 once they finish the game.",1
337,892970,exploring is fun,1
338,892970,"got a nightmare from the sea boy, might need therapy.",1
339,892970,"this survival and base building indy is an awesome coop sandbox.  I'm excited for the new content and am really enjoying it even after 135 hours of play.  Get it, play it and enjoy :)",1
340,892970,Just get it and enjoy playing hundreds of hours!,1
341,892970,"Really great game, tons of fun and replayability !",1
342,892970,this game is very fun a i like it very much.,1
343,892970,fun game for playing with friends.,1
344,892970,10/10,1
345,892970,"Beautiful atmosphere and just incredible gameplay all round for a game that is in early access.
This is how you do it right",1
346,892970,Exploration in this game can only be done whilst playing Sea Shanty - Wellerman (1 hour remix).,1
347,892970,Very nice,1
348,892970,"game u be monke and fioight big boss
",1
349,892970,rlly fun and the grind is gud for a survival game,1
350,892970,gud,1
351,892970,"just love it , i hope developer make more updates",1
352,892970,Pretty incredible as far as early access games go.,1
353,892970,"I really like this game, seriously, I like it and mostly enjoy playing it. It has all the right elements for a great game of discovery and survival, and it is very beautiful - I have a lot of great screenshots. There are just three main things wrong with it.
1) Your stamina kills you all the time. Yes you run out of stamina so fast when fighting monsters (e.g. massive trolls) and so then you can't run, can't fight and get killed. The only way I can kill big monsters is to shoot flame or bronze-tipped arrows from a distance, otherwise I'm dead.
2) So use a potion of stamina you say, or something else? Ah, next ridiculous limitation - you have only 8 quick slot - keys 1 to 8 for everything.  What about the other keys you say? Yes what about them - even '9' and '0' are not available. I have keys 1-5 for my sword/bow/axe/hammer/shield, and 6-8 for food since you need to keep eating often and can only eat 3 different things to keep your continually falling HP and stamina up.
3) So use better options for food, armour, weapons, levelling up? Oh, how? I have beaten the first two bosses and managed to find out about and making brass and brewing better food, but what else is there? No idea as the stupid raven that appears early on to help you stops appearing and telling you anything. 
I suppose there are video post 'reveals' and such out there which tell you everything, but why do I need to look at them to discover what I can do - that kills the whole discovery immersion in the game. I see pictures of villages and big boats and all sorts of things on the promos for the game, but where are they, how do I get them, and will they help me stop dying from loss of stamina?
As I said, I really like this game, but I'm not sure I want to play is anymore - I'm so tired of suddenly being killed and having to find some food, armour and weapons in a remote location, and then trying to get my stuff back without being killed a second time. 
If the devs can spend some effort to put more assignable quick-keys for items, and some clues into the game as to how to progress further at each stage and discover new things, that would interest me to continue playing. If they can also do something to train or improve you stamina in fighting, that would also be top.
(btw for anyone who thinks I'm just a whinger; you should know I'm a technical business analyst with 35+ years experience building a vast range of complex software solutions, now in forced retirement due to losing almost all my eyesight, i.e. I'm legally blind.)",0
354,892970,Amazing game! Looking forward for future patches!! :D,1
355,892970,"World building - Check
Exploration - Check
Fun Combat - Check
Survival - Check
Satisfying Character Progression - Check
Co-op Multiplayer - Check
Vikings - Check
Check - Check

This game at its core is not incredibly complex. Simplified combat, fairly basic building, simple leveling system and player progression. The armor, weapons and tools systems are all pretty straightforward. And yet... This game just works beautifully. All of its components compliment each other and mesh in a fun and satisfying way. And as a former WoW player this game satisfies my MMO urges too. I have been skeptical about Early Access games but I am glad I took a chance on this one.  

The most fun I've had in years.
",1
356,892970,"It's smooth running, glad there is no tether like in ARK cause my husband and I can play together",1
357,892970,fishing is fun,1
358,892970,boar loves me,1
359,892970,"Valheim is like a lost happiness I have not felt in years from when the only thing that filled my mind was curiosity and adventure with a famished appetite to learn. 

Even though the graphics may not seem all that great the aesthetic scenery and soul soothing music of Valheim lets your weary mind defuse and you'll be lost in the game for hours on end. 

Valheim does not raise shy vikings and only lets the strong strive yet does not make you feel like your too slow or too fast in your progress. It leaves you to tread your path at your own pace. With every step of the way feeling like a new challenge not ever allowing you to get cocky without consequence. There is always a shimmer of light at the other end just don't give up!

I appreciate nothing more than attention to detail and the Valheim developers nailed it right on the head with small details that make a big difference over time. Something insignificant at the start suddenly finds value as the highly addictive elixir of wisdom fills your mug. 
I highly recommend Valheim to anybody.

If you ever feel alone I recommend you hop onto the official Valheim discord server and you'll find hundreds of other vikings to sail the seas with and impress the gods by showing your valiance. 
They also have a team of wonderful ,easy to talk to, admins who can help you with almost any problems you have in your game.",1
360,892970,"Incredible game, needs some polishing but is amazing in its early access state.",1
361,892970,"123k players and every single 1 is locked/password.
This is the most unsociable coop game I have ever seen.
I did not buy to solo, I love my coop games, especially survival, but not 1 is open.

Negative for now, I'll see how it progresses as it is still EA.

------------------------------------------------

3 1/2 Months later. 
10121 Playing.
9192 Games showing.
Every single one locked.",0
362,892970,"Great
",1
363,892970,Funny raven brought me tidings,1
364,892970,The only game that i don't mind grinding.,1
365,892970,GREAT GAME,1
366,892970,Endless enjoyment!!,1
367,892970,very good game but mosquito bad,1
368,892970,guhuhujhuhgughhugghuh,1
369,892970,خرا,0
370,892970,idk gets boring,0
371,892970,Great game!  Give it a go if you like to build and explore an open realm.,1
372,892970,Such a fantastic game.  I can't believe it's early access and developed by five people.  I've pretty much quit playing everything else to play this.,1
373,892970,.,1
374,892970,.,1
375,892970,it is so fun but you can die to the smallest things,1
376,892970,GG,1
377,892970,vagne,1
378,892970,18 of my 20 hours have been dedicated to running after deer. good game tho,1
379,892970,"Honestly the only negative I can find is the raids, 
👍👍
but it only bothers me because my play style leans more towards building.
so if the building is what ur buying this game for, don't fight the bosses until you have dug lots of trenches and places lots of crafting tables (spawn proofing, let's hope they don't patch that mechanic) 
👍👍
they give you totems you can place to protect your base but it only take away a percentage of the damage done",1
380,892970,it's real fun and stuff,1
381,892970,"really good, only thing i would like casual mode(being able to teleport metals) a tad bit too much sailing/traveling time for me to enjoy fully. the time i played it was a blast",1
382,892970,"This is one of the most impressive early access games I've ever had the pleasure of playing. I don't usually buy into unfinished products, but the overwhelmingly positive reviews piqued my interest.

I still can't wrap my head around the fact that this game is less than 1GB in size despite its massive world size. Valheim doesn't try to push the best 4k quality textures; it has elegance in its own right. I am also amazed about the construction and deconstruction of environments. I don't feel limited when I have a base concept in mind unlike ARK. You know what else is awesome? The fact that you are not level-locked. If you get a new ingredient, you unlock a crafting recipe. That's it. The water physics are very nice: It makes the storms feel more threatening when you're riding your boat through it. I know it's not a finished game yet, but I feel like the monsters are kind of lame. I never looked at any guides for the mobs so it was fun encountering a new enemy, but it got old pretty quick because they're easy to avoid or kill by kiting them through water or getting high ground. The bosses are too easy because their move sets are slow and clunky. Every new boss encounter just added 2,500hp: That doesn't make a battle more difficult, but rather dragged out. 

Would I recommend it? Well I got 100 hours out of a game with a $20 price tag. Personally I don't buy games with $60 price tags if I can't get at least 30 hours out of it, so Valheim hit it out of the park. Buy it. Play it with your friends for the best experience. I look forward to Valheim's completion.


Edit: 6/22/2021 - I still do recommend this game. However, I am extremely disappointed that new content isn't being created as fast as it should be. This game was rated ""overwhelmingly positive"" by the people because it started off on the right track. This is not time to get lazy. With the amount of copies sold, the developer should be hiring more employees: The revenue is there. If you run away with the money, you will be known as the reverse no man's sky.",1
383,892970,Is epic,1
384,892970,"Absolutely engaging early-game, even for a solo grinder like myself. Even though this doesn't have much plot, I find myself immersed in the world of VALHEIM! I would really suggest this game, even if it's only good for 25 hours (it has 200 hours worth of content though), as this game is fun, immersive and appeals to most gamer audiences (it's only TWENTY DOLLARS too). I'll update this once I get further into the game, but in two days I find myself putting in 20+ hours of work already! It's gonna be a good one.",1
385,892970,"Harvest stuff, kill stuff, build stuff, build more stuff, kill bosses, go sailing, kill meaner stuff, etc.",1
386,892970,"In a saturated market for survivalist titles, Valheim shines.

The most striking part of Valheim is the audio/visual beauty. The dev team have managed to capture the spirit of those mods you'd see in skyrim or minecraft that create aesthetically pleasing environments. Forgetting the actual progression and 'plot' content, I could be contented to simply plant and walk among orchards of trees till the end of time.

But you didn't come here for that, did you?

• While the building mechanics are not wildly different in comparison with games such as Rust, the Forest, Conan Exiles and etc, Valheim does manage to accomplish a notable job in making building a comfortable experience. 

• The progression system encourages a seamless gameplay feedback loop that rewards intelligent use of resources.

• The overarching story and mystery just behind the veil is satisfying, and doesn't punish you for not pursuing it.

• The multiplayer experience is excellent for veterans of all other titles in this genre, albeit the ranged combat has been inverted substantially. 

My love for the beauty of this game is paired with respect for the excellent workmanship that is so readily apparent. Coffee Stain & Iron Gate, you've proven again to be worthy of the players wallet. I look forward to your future.",1
387,892970,great game wish more of my friends played,1
388,892970,"Bloody great mate.
Only played a little bit so far but I can tell there are great things coming.

Get on and chop some wood in 3d minceyraft pal.",1
389,892970,"This game was great. I played solo and with a friend. However, the game play gets harder after the third boss. It became very grindy and we ended up jumping over to WEMOD to finish it up. I still enjoy starting a new game from time to time and play until it becomes stone walled unless I grind.",1
390,892970,sj,1
391,892970,"So well done for being only in Beta, I highly recommend this game, If I am having this much fun now I can not wait till future updates and the full release.",1
392,892970,This game is eating all my time!!!!! I almost feel like I'm living in this Viking world!!!,1
393,892970,"This is hands down the best game that has come out in a long time. Although there are still some issues with things that can ruin the experience to a degree. Just maintain the Dark Souls mentality don't go out with anything your not willing to lose or able to replace and you'll be just fine. Also stay away from the Plains until you get Iron gear because you will die A LOT, Trust me and learn from my mistakes!

-Cheers",1
394,892970,Good Amon Amarth roleplaying game! 10/10,1
395,892970,"Boats birches and hoes need i say more 

this get's a Hugin out of ten",1
396,892970,A Troll Yeeted me with a Tree 10/10,1
397,892970,"GOOD GAME, GOOD",1
398,892970,It's a good game that suffers from poor balancing between tiers. I put 130 hours in solo and beat the game to my satisfaction.  Where it shines is in cooperative mode. It's a great way for family spread out over the country to have a family activity.,1
399,892970,"nice
",1
400,739630,"Fantastic game, certainly worth the money.
You'll get an easy good ten hours out of it and if you play with friends an easy thirty, it's really fun. Though I do find I rejoin these days just for updates and bug patches to see how the games doing, you do every kind of map so many times and it gets repetetive. Certainly worth the buy though, I've had loads of fun playing and the development team just expanded so updates are gonna come faster and possibly hit harder.",1
401,739630,everyone gangsta until you say the ghost's name.,1
402,739630,"10/10, would phasmophobia again",1
403,739630,Spooky game,1
404,739630,"Love the detail of the game and the content, I wish there were more evidence options to obtain, but you can't tell the creator dived into the fears of all of us when we were kids!  Great Game! Can't wait for more to come!",1
405,739630,ghost cant hurt me these shades are gucci,1
406,739630,Its a fun game that keeps you on youre toes and makes you think and pay attention to your surroundings!,1
407,739630,heckin good game,1
408,739630,very pog,1
409,739630,"Little bit clunky, as you can't move very fast and item handling could be better.

Other than that, it's a great co-op detective style game with ghost theme.
Very good sounds",1
410,739630,cool game,1
411,739630,i wanna suck a dick so bad please add penis functions in this game,1
412,739630,its fun,1
413,739630,Reminded me of FORTNITE,1
414,739630,a sexy ghost woman grabbed me.,1
415,739630,"Although a bit demanding on your pc and also by needing a microphone,  this game is well worth all the effort. This game can be describe like a meal. It is great with friends, but taste fine alone.",1
416,739630,"Very good game fun and entertaining
",1
417,739630,SCARY,1
418,739630,"this is pretty cool and scary. get this if you like scary games and laugh at people getting triggered. also make sure you are using a lemon, not a potato.",1
419,739630,"10/10, Best  ghost game ever !",1
